time,open,high,low,close,Volume,EMA Curta (21),EMA Longa (55)
1625094000,34887.5,35173.5,34887.5,35018,2352.037,34780.450195400095,34853.06232655102
1625097600,35018,35021.5,34719.5,34740,2229.118,34773.70849616674,34849.024386317054
1625101200,34740,35010,34731.5,34935.5,1500.166,34800.673746805616,34852.11280109145
1625104800,34935.5,34945,34264.5,34335.5,4227.751,34723.144789004684,34833.66234390961
1625108400,34335.5,34419.5,34152,34152,2450.38,34627.95399083724,34809.31726019855
1625112000,34152,34339,34100,34339,2335.564,34579.79499236437,34792.52021519146
1625115600,34339,34400,34204.5,34349.5,1347.154,34541.41249363698,34776.6980646489
1625119200,34349.5,34450,33488,33553.5,8641.493,34376.76041136415,34733.01241948287
1625122800,33553.5,33642.5,33312,33314,11272.922,34199.63367613679,34682.33340450134
1625126400,33314,33500,33155,33452,4482.175,34075.02806344733,34638.39292576915
1625130000,33452,33500,33082,33240,3122.129,33935.85671953944,34588.45032127739
1625133600,33240,33355.5,33000,33170,3292.599,33808.21393294953,34537.79138123177
1625137200,33170,33718,33154,33698,4512.872,33789.84494412461,34507.798831902066
1625140800,33698,33800.5,33430,33612.5,3747.762,33760.28745343718,34475.82387361985
1625144400,33612.5,33757.5,33361,33366.5,2888.856,33694.65621119765,34436.20516384771
1625148000,33366.5,33572,33051,33193.5,4606.819,33611.13017599804,34391.82283656744
1625151600,33193.5,33659,33173,33431,4824.031,33581.108479998366,34357.50773526145
1625155200,33431,33528,33129.5,33149.5,3880.552,33509.17373333197,34314.364601859255
1625158800,33149.5,33522,33105,33459,2413.42,33500.81144444331,34283.81586607857
1625162400,33459,33623,33212.5,33320,2419.216,33470.67620370276,34249.39387086148
1625166000,33320,33356,32710,33086.5,5618.159,33406.646836418964,34207.86194690214
1625169600,33086.5,33417.5,33086,33378.5,2085.742,33401.9556970158,34178.241877369925
1625173200,33378.5,33570,33219,33479,2261.41,33414.79641417984,34153.26895317814
1625176800,33479,33600,33425,33519,1426.567,33432.16367848319,34130.61649056464
1625180400,33519,33612,33281.5,33490,2202.161,33441.80306540266,34107.73733018733
1625184000,33490,33924,33396,33736,4091.966,33490.83588783555,34094.46099696636
1625187600,33736,33769.5,33208.5,33250.5,2676.755,33450.77990652963,34064.319532788984
1625191200,33250.5,33312.5,33130,33246.5,2072.696,33416.73325544136,34035.11169233223
1625194800,33246.5,33246.5,32766,32890,3803.888,33328.94437953446,33994.214846177514
1625198400,32890,33157.5,32845.5,33120,2950.538,33294.12031627872,33962.99288738546
1625202000,33120,33185,32695,32852,3345.889,33220.43359689893,33923.31456997884
1625205600,32852,32987.5,32712,32959,2976.913,33176.86133074911,33888.87476390816
1625209200,32959,33466.5,32900,33319,4132.29,33200.55110895759,33868.52209376859
1625212800,33319,33570,33221,33359.5,3987.738,33227.04259079799,33850.342733276855
1625216400,33359.5,33360,32873.5,32969,4896.622,33184.035492331655,33818.866207088395
1625220000,32969,33090,32774.5,32996,3592.154,33152.69624360971,33789.47812826381
1625223600,32996,33233,32858,33033,4431.306,33132.74686967476,33762.46105225439
1625227200,33033,33299,32887,33207.5,4790.885,33145.20572472896,33742.64101467387
1625230800,33207.5,33533,33083.5,33460,5256.291,33197.67143727413,33732.54669272123
1625234400,33460,33696.5,33267.5,33646.5,4267.548,33272.47619772844,33729.47359655262
1625238000,33646.5,33674,33363.5,33673.5,3367.041,33339.31349810703,33727.47453953289
1625241600,33673.5,33751.5,33401,33564.5,3372.933,33376.84458175586,33721.65402026386
1625245200,33564.5,33621.5,33348.5,33440.5,1273.99,33387.453818129885,33711.61280525444
1625248800,33440.5,33445,33235,33288,1513.41,33370.878181774904,33696.48377649535
1625252400,33288,33332,33121,33316,1943.053,33361.73181814575,33682.895070191946
1625256000,33316,33316.5,33050,33125.5,1753.209,33322.35984845479,33662.98810339937
1625259600,33125.5,33491.5,33107,33440,1845.32,33341.96654037899,33655.02424256368
1625263200,33440,33690,33395,33686.5,1275.039,33399.38878364916,33656.14837675784
1625266800,33686.5,33848,33605.5,33753.5,2961.021,33458.407319707636,33659.62522044506
1625270400,33753.5,33863.5,33455.5,33519.5,2606.335,33468.5894330897,33654.6207482863
1625274000,33519.5,33743,33515,33675.5,1747.174,33503.07452757475,33655.36643584751
1625277600,33675.5,33676,33488,33517,1351.476,33505.395439645625,33650.424777424385
1625281200,33517,33550,33339,33516,2340.668,33507.162866371356,33645.62389251637
1625284800,33516,33665,33450,33655.5,2339.375,33531.88572197613,33645.976610640784
1625288400,33655.5,33745,33574,33680,1695.628,33556.571434980106,33647.19173168933
1625292000,33680,33794.5,33633.5,33647,2011.804,33571.64286248342,33647.184884129
1625295600,33647,34626.5,33582,34449,9387.416,33717.869052069516,33675.821138267245
1625299200,34449,34620,34360,34514.5,4006.965,33850.640876724596,33705.7739547577
1625302800,34514.5,34746,34486,34615,3767.356,33978.034063937164,33738.246313516356
1625306400,34615,34691.5,34537.5,34595.5,1750.532,34080.94505328097,33768.862516605055
1625310000,34595.5,34607.5,34442.5,34569.5,2558.211,34162.370877734145,33797.45671244059
1625313600,34569.5,34780,34484.5,34529,2994.906,34223.47573144512,33823.58325842485
1625317200,34529,34677,34477,34677,1795.248,34299.0631095376,33854.06242776682
1625320800,34677,34730,34586,34656,1975.68,34358.55259128133,33882.703055346574
1625324400,34656,34680,34505,34597,2092.051,34398.29382606778,33908.21366051277
1625328000,34597,34621.5,34462,34521,2112.378,34418.74485505648,33930.09888692303
1625331600,34521,34900,34521,34731.5,3132.83,34470.87071254707,33958.720355247206
1625335200,34731.5,34731.5,34595.5,34642,1229.532,34499.39226045589,33983.12319970266
1625338800,34642,34750,34583,34713.5,1011.634,34535.07688371324,34009.20808542757
1625342400,34713.5,34798.5,34612.5,34692.5,799.639,34561.314069761036,34033.611368090875
1625346000,34692.5,34865.5,34522,34540,1974.817,34557.76172480086,34051.69667637334
1625349600,34540,34625,34266.5,34549.5,3495.983,34556.384770667384,34069.47536650287
1625353200,34549.5,34684.5,34330,34649.5,2554.435,34571.90397555615,34090.19053198491
1625356800,34649.5,34746.5,34489.5,34489.5,1897.843,34558.169979630125,34104.45158441402
1625360400,34489.5,34559,34370,34445,1721.229,34539.30831635844,34116.6140278278
1625364000,34445,34603.5,34407.5,34574,1131.699,34545.09026363203,34132.94924111967
1625367600,34574,34712,34544.5,34613.5,1426.384,34556.491886360025,34150.11176822254
1625371200,34613.5,34780,34600,34718,1551.103,34583.409905300025,34170.39349078602
1625374800,34718,35277,34645,35151.5,5281.022,34678.09158775002,34205.43300897223
1625378400,35151.5,35405.5,35034,35358,3677.702,34791.40965645835,34246.59611579465
1625382000,35358,35662.5,35311,35553.5,5067.602,34918.42471371529,34293.27125451627
1625385600,35553.5,35639,35381,35527,3654.866,35019.853928096076,34337.332995426405
1625389200,35527,35538.5,35372.5,35474,1878.303,35095.544940080064,34377.92824558975
1625392800,35474,35596.5,35438,35566.5,1452.64,35174.037450066724,34420.377236818684
1625396400,35566.5,35573.5,35468.5,35504.5,1617.137,35229.11454172227,34459.0959069323
1625400000,35504.5,35530,35250,35260,2867.597,35234.26211810189,34487.69962454186
1625403600,35260,35402,35260,35363.5,2438.885,35255.80176508491,34518.97820937965
1625407200,35363.5,35480,35320.5,35444.5,1820.06,35287.25147090409,34552.03255904467
1625410800,35444.5,35530,35390,35487,1515.35,35320.542892420075,34585.4242533645
1625414400,35487,35650,35437,35450,2695.707,35342.11907701673,34616.301958601485
1625418000,35450,35554,35392.5,35537,1186.946,35374.59923084728,34649.18403150857
1625421600,35537,35537.5,35373.5,35496,1058.762,35394.83269237273,34679.42745895469
1625425200,35496,35577,35478.5,35561,779.005,35422.52724364394,34710.91219256345
1625428800,35561,35561,35437.5,35525,669.518,35439.60603636995,34739.98675711476
1625432400,35525,35940,35483,35885.5,3134.248,35513.92169697496,34780.897944360666
1625436000,35885.5,35885.5,35341.5,35368.5,4011.197,35489.684747479136,34801.88373206207
1625439600,35368.5,35490,35231.5,35293,3388.276,35456.903956232614,34819.42359877414
1625443200,35293,35293,34765,34843,7232.109,35354.586630193844,34820.265613103635
1625446800,34843,34905,34434.5,34535.5,4713.767,35218.07219182821,34810.095412635645
1625450400,34535.5,34600,34322,34433,3922.226,35087.2268265235,34796.627719327225
1625454000,34433,34535,34240,34367.5,3341.702,34967.27235543625,34781.30172935125
1625457600,34367.5,34422.5,34060,34204,5258.401,34840.060296196876,34760.68381044585
1625461200,34204,34368,34100,34347,2806.613,34757.88358016407,34745.90938864421
1625464800,34347,34376.5,34226.5,34309,1910.926,34683.06965013672,34730.30548190692
1625468400,34309,34309,34100,34258,1996.833,34612.22470844727,34713.43742898168
1625472000,34258,34307,34149,34257.5,1827.115,34553.10392370606,34697.15394937519
1625475600,34257.5,34455.5,34256,34323,2702.748,34514.75326975505,34683.79130832608
1625479200,34323,34539,34308.5,34457,2329.462,34505.12772479587,34675.691618743
1625482800,34457,34474.5,33335.5,33386,13424.806,34318.606437329894,34629.631203787896
1625486400,33386,33606.5,33327,33438,4790.155,34171.83869777491,34587.072946509754
1625490000,33438,33702,33434.5,33592,3758.228,34075.19891481243,34551.534626991546
1625493600,33592,33666,33526,33647.5,1968.316,34003.91576234369,34519.24767602756
1625497200,33647.5,33722,33467,33557.5,3016.089,33929.51313528641,34484.89954474086
1625500800,33557.5,33699,33531,33612.5,1364.663,33876.67761273868,34453.742418142974
1625504400,33612.5,33686.5,33119,33658,5291.603,33840.23134394889,34425.32304606644
1625508000,33658,34143.5,33658,33955.5,5312.709,33859.44278662408,34408.54365156407
1625511600,33955.5,34240,33955,34095,2199.813,33898.702322186735,34397.34566400821
1625515200,34095,34138,33743.5,33833.5,2958.932,33887.83526848895,34377.20831886506
1625518800,33833.5,34185.5,33833.5,34136,2118.785,33929.19605707412,34368.593736048446
1625522400,34136,34174,33934,33952.5,1648.034,33933.080047561765,34353.73324547529
1625526000,33952.5,34075.5,33662,33679,2410.937,33890.73337296814,34329.635629565455
1625529600,33679,34131.5,33633.5,34024,3334.075,33912.94447747345,34318.72007136669
1625533200,34024,34037,33761,33761,2250.396,33887.62039789454,34298.80149738931
1625536800,33761,33901.5,33705.5,33901.5,1772.662,33889.93366491212,34284.61215819683
1625540400,33901.5,33934.5,33832,33894.5,793.441,33890.6947207601,34270.67958111838
1625544000,33894.5,34753.5,33894,34638.5,8259.809,34015.328933966746,34283.81602464987
1625547600,34638.5,34816,34616.5,34749.5,2805.056,34137.69077830562,34300.447595198086
1625551200,34749.5,34780,34648,34685.5,1711.466,34228.99231525468,34314.199466798156
1625554800,34685.5,34920,34685.5,34860,1775.495,34334.160262712234,34333.69234298394
1625558400,34860,35061.5,34711.5,34942.5,3700.723,34435.55021892686,34355.43547359166
1625562000,34942.5,34961.5,34036,34188.5,9990.844,34394.37518243905,34349.47349239195
1625565600,34188.5,34196.5,33763.5,33898,5764.174,34311.645985365874,34333.34943909224
1625569200,33898,34241.5,33732,34039.5,4614.144,34266.28832113823,34322.85481626752
1625572800,34039.5,34387.5,33780.5,34350,6491.371,34280.24026761519,34323.82428711511
1625576400,34350,34466,33938,34117,4696.463,34253.033556345996,34316.43770543243
1625580000,34117,34208.5,33966,34119.5,2261.271,34230.777963621666,34309.4042159527
1625583600,34119.5,34159.5,33887,34033.5,3673.278,34197.89830301805,34299.55049395439
1625587200,34033.5,34116,33760,34035,4046.916,34170.74858584838,34290.102262027445
1625590800,34035,34035,33512,33913.5,5766.874,34127.873821540314,34276.65218124075
1625594400,33913.5,34075,33793.5,33828,2632.381,34077.89485128359,34260.62888905358
1625598000,33828,34155,33747,33981.5,2056.78,34061.829042736324,34250.66000015881
1625601600,33981.5,34067.5,33848,33936,1391.028,34040.857535613606,34239.42214301028
1625605200,33936,33937,33636,33765,1995.297,33994.881279678004,34222.47849504562
1625608800,33765,34150,33700,34025,1632.836,33999.901066398335,34215.42569165114
1625612400,34025,34319.5,33961.5,34200,1942.82,34033.25088866528,34214.87477409217
1625616000,34200,34366,33935,34130,3167.481,34049.3757405544,34211.8435321603
1625619600,34130,34231,33979,34208.5,2022.655,34075.896450462,34211.72412029743
1625623200,34208.5,34278,34030,34266,1374.002,34107.580375385005,34213.66254457252
1625626800,34266,34521,34184.5,34416,3102.442,34158.98364615417,34220.88888226636
1625630400,34416,34750,34360,34671.5,3114.284,34244.40303846181,34236.98213647113
1625634000,34671.5,34846,34544.5,34779.5,2838.205,34333.58586538484,34256.35777445431
1625637600,34779.5,34850,34638,34698.5,2154.413,34394.4048878207,34272.1485682238
1625641200,34698.5,34869.5,34532,34694.5,3076.281,34444.42073985058,34287.23254793009
1625644800,34694.5,34914,34657,34762,2631.477,34497.35061654215,34304.18852836116
1625648400,34762,34821.5,34649,34676,1678.828,34527.125513785126,34317.46750949112
1625652000,34676,34690,34460,34605.5,2550.649,34540.18792815427,34327.754384152155
1625655600,34605.5,34950,34566.5,34800.5,3437.71,34583.573273461894,34344.63815614672
1625659200,34800.5,35036,34691.5,34824.5,3756.654,34623.727727884914,34361.776079141484
1625662800,34824.5,34830,34632.5,34804,2045.678,34653.77310657076,34377.56979060072
1625666400,34804,34845,34531.5,34620,2248.897,34648.144255475636,34386.228012364976
1625670000,34620,34670,34489.5,34540,1734.314,34630.12021289636,34391.719869066226
1625673600,34540,34617,34431.5,34578,1996.404,34621.43351074697,34398.37273088529
1625677200,34578,34681,34490,34637.5,1460.428,34624.1112589558,34406.91299049653
1625680800,34637.5,34767,34570.5,34681.5,1043.79,34633.676049129834,34416.71966940737
1625684400,34681.5,34726.5,34561,34626.5,860.562,34632.480040941526,34424.2118240714
1625688000,34626.5,34627,34500,34537,775.072,34616.566700784606,34428.239973211705
1625691600,34537,34537,34124.5,34249.5,3299.691,34555.3889173205,34421.85640273986
1625695200,34249.5,34298.5,34080.5,34179.5,1812.094,34492.74076443375,34413.200816927725
1625698800,34179.5,34180,33806,33878.5,4213.624,34390.367303694795,34394.1043591803
1625702400,33878.5,33937.5,33077.5,33217.5,7797.731,34194.88941974566,34352.08277492387
1625706000,33217.5,33440.5,33194,33307,2736.47,34046.907849788055,34314.758390105155
1625709600,33307,33390,33298,33360,1079.513,33932.42320815671,34280.65987617283
1625713200,33360,33411,33093.5,33300,3892.415,33827.01934013059,34245.63630916666
1625716800,33300,33345,33152,33299.5,2313.099,33739.09945010882,34211.84572669642
1625720400,33299.5,33329,32815,32865.5,3795.971,33593.49954175735,34163.76195074298
1625724000,32865.5,33478,32865,33112,6396.256,33513.24961813113,34126.19902393073
1625727600,33112,33277,32270.5,32496,9445.388,33343.708015109274,34067.97763021891
1625731200,32496,32584,32248,32544.5,5171.018,33210.50667925773,34013.567714853954
1625734800,32544.5,32655,32411,32551,2983.436,33100.58889938144,33961.33315360917
1625738400,32551,32699,32430.5,32465.5,2339.474,32994.74074948453,33907.91054098027
1625742000,32465.5,32696,32089,32661.5,6064.474,32939.20062457044,33863.3958788024
1625745600,32661.5,32945,32471,32583.5,5757.933,32879.91718714203,33817.68531170232
1625749200,32583.5,32640,32343.5,32486,3631.947,32814.26432261836,33770.125121998666
1625752800,32486,32769.5,32484.5,32727,3632.377,32799.72026884863,33732.87065335586
1625756400,32727,32891,32684.5,32866.5,3300.483,32810.85022404052,33701.92884430743
1625760000,32866.5,32916,32633,32872.5,2572.608,32821.12518670043,33672.30638558217
1625763600,32872.5,32976,32761,32836.5,2377.844,32823.68765558369,33642.45615752566
1625767200,32836.5,32910.5,32758.5,32820.5,1254.618,32823.156379653075,33613.100580471175
1625770800,32820.5,33163,32634,32970.5,3611.852,32847.713649710895,33590.15055974006
1625774400,32970.5,33034.5,32781,32787.5,1366.971,32837.678041425745,33561.48446832077
1625778000,32787.5,32928,32701.5,32701.5,1386.865,32814.981701188124,33530.770737309314
1625781600,32701.5,32824.5,32532,32566.5,2530.344,32773.56808432344,33496.332496691124
1625785200,32566.5,32878,32566,32854,1398.629,32786.97340360287,33473.392050380724
1625788800,32854,32854.5,32380.5,32390,3658.39,32720.811169669058,33434.69947715284
1625792400,32390,32699.5,32280.5,32647,3160.333,32708.509308057546,33406.567352968814
1625796000,32647,32968.5,32595.5,32915.5,2589.496,32743.00775671462,33389.029233219924
1625799600,32915.5,33051,32709,32913,3900.479,32771.33979726218,33372.02818917636
1625803200,32913,33085,32872.5,32986.5,1970.822,32807.19983105182,33358.259325277206
1625806800,32986.5,33267.5,32945.5,32954,2950.397,32831.66652587651,33343.82149223159
1625810400,32954,33007,32751,32854,2509.423,32835.38877156376,33326.32786750903
1625814000,32854,32897,32772.5,32891,1340.348,32844.65730963647,33310.78044366943
1625817600,32891,32891,32613,32817.5,3338.546,32840.13109136372,33293.16328496695
1625821200,32817.5,33038,32781.5,32900,2086.262,32850.1092428031,33279.12173907527
1625824800,32900,32975,32808,32879.5,2093.271,32855.00770233591,33264.849534108296
1625828400,32879.5,32879.5,32681,32750.5,1856.51,32837.589751946594,33246.47990789014
1625832000,32750.5,32953.5,32644,32949.5,2795.411,32856.2414599555,33235.87348260835
1625835600,32949.5,33465,32933.5,33385,6801.663,32944.36788329625,33241.19942965805
1625839200,33385,33648.5,33307.5,33515,4302.912,33039.47323608021,33250.97802145598
1625842800,33515,33617.5,33480,33530,2143.229,33121.227696733506,33260.943092118265
1625846400,33530,33658,33412,33486,2192.415,33182.02308061125,33268.98083882833
1625850000,33486,33522.5,33416,33455.5,928.948,33227.60256717604,33275.6422374416
1625853600,33455.5,33457,33342,33362.5,1031.484,33250.0854726467,33278.74430039011
1625857200,33362.5,33459,33288,33434,1631.299,33280.737893872254,33284.28914680475
1625860800,33434,33534,33393,33510,957.128,33318.948244893545,33292.350248704584
1625864400,33510,34000,33458,33864.5,3955.297,33409.87353741129,33312.78416839371
1625868000,33864.5,34084,33845,33970,2019.536,33503.22794784274,33336.25616237965
1625871600,33970,34005,33785,33820,1943.372,33556.02328986895,33353.53272800895
1625875200,33820,34230.5,33755,34009.5,3378.218,33631.60274155746,33376.96013058005
1625878800,34009.5,34044.5,33771,33771.5,2484.724,33654.91895129788,33391.050840202195
1625882400,33771.5,33840,33655,33743,1905.944,33669.599126081564,33403.62045305211
1625886000,33743,33836,33719,33791,1172.503,33689.83260506797,33417.45543687168
1625889600,33791,33891.5,33620.5,33656,1881.65,33684.19383755664,33425.97488555483
1625893200,33656,33707,33478,33654,2458.333,33679.1615312972,33434.11863964216
1625896800,33654,33839,33586,33794.5,1598.202,33698.38460941433,33446.98940251208
1625900400,33794.5,33794.5,33612,33749.5,1383.51,33706.90384117861,33457.79335242236
1625904000,33749.5,33910.5,33695,33753.5,2278.438,33714.669867648845,33468.35430412157
1625907600,33753.5,33847.5,33715,33715,1098.886,33714.72488970737,33477.163078974365
1625911200,33715,33763.5,33600,33626,2246.904,33699.93740808948,33482.47868329671
1625914800,33626,33868.5,33573.5,33776.5,2443.432,33712.697840074565,33492.97944460754
1625918400,33776.5,33917.5,33732,33840,1879.768,33733.9148667288,33505.373035871555
1625922000,33840,33860.5,33642.5,33684.5,2291.222,33725.67905560734,33511.77042744757
1625925600,33684.5,33831.5,33664.5,33821,1712.898,33741.56587967278,33522.814340753015
1625929200,33821,33900,33792.5,33848.5,1389.523,33759.38823306065,33534.44597144041
1625932800,33848.5,34150.5,33800.5,33988.5,3912.046,33797.57352755054,33550.66218674611
1625936400,33988.5,33989,33246,33400,7807.921,33731.31127295879,33545.28139436232
1625940000,33400,33424.5,33337,33424,1281.345,33680.09272746566,33540.949915992234
1625943600,33424,33529,33313,33378.5,1673.739,33629.82727288805,33535.14813327823
1625947200,33378.5,33379,33010,33300,3086.721,33574.85606074004,33526.74998566115
1625950800,33300,33417,33271,33404.5,974.587,33546.46338395004,33522.38391474468
1625954400,33404.5,33662,33404,33616.5,1651.14,33558.1361532917,33525.74520350379
1625958000,33616.5,33648.5,33500.5,33500.5,910.006,33548.530127743084,33524.84358909295
1625961600,33500.5,33785,33457,33699.5,2704.259,33573.69177311924,33531.08131805391
1625965200,33699.5,33770,33580,33625,1275.732,33582.24314426603,33534.43555669484
1625968800,33625,33661.5,33540.5,33541,1118.771,33575.36928688836,33534.6700010986
1625972400,33541,33577,33413.5,33443,1622.114,33553.30773907363,33531.396072487936
1625976000,33443,33534,33339,33467,2252.329,33538.92311589469,33529.09621275622
1625979600,33467,33619,33437,33575,1550.704,33544.935929912244,33530.735633729215
1625983200,33575,33612,33419.5,33453,1431.299,33529.61327492687,33527.95936109603
1625986800,33453,33530,33391,33492.5,1768.641,33523.42772910573,33526.6929553426
1625990400,33492.5,33710,33433,33649,2885.644,33544.356440921445,33531.061064080364
1625994000,33649,33832,33591,33695.5,2771.988,33569.547034101204,33536.93388322035
1625997600,33695.5,33802,33614,33736,2068.941,33597.28919508433,33544.04338739105
1626001200,33736,33796,33684.5,33777,1441.643,33627.24099590361,33552.3632664128
1626004800,33777,33835,33664.5,33719.5,1646.987,33642.61749658634,33558.332435469485
1626008400,33719.5,33890,33665.5,33885,2371.482,33683.01458048861,33569.99913420272
1626012000,33885,33961,33775.5,33878,2838.763,33715.51215040718,33580.99916512405
1626015600,33878,33949,33841.5,33896.5,1426.663,33745.67679200598,33592.2670520839
1626019200,33896.5,34059.5,33746.5,33961,4134.505,33781.56399333831,33605.43608593805
1626022800,33961,33975.5,33860,33873.5,862.823,33796.88666111526,33615.00979715455
1626026400,33873.5,33960,33827,33921,578.973,33817.572217596055,33625.93801868474
1626030000,33921,33947,33835,33855,447.038,33823.810181330045,33634.11880373171
1626033600,33855,33929,33818,33818.5,707.424,33822.92515110837,33640.70384645558
1626037200,33818.5,34537,33711.5,34410.5,5882.981,33920.85429259031,33668.19656622502
1626040800,34410.5,34540,34312.5,34356.5,2000.911,33993.461910491926,33692.77883171698
1626044400,34356.5,34356.5,34182,34234,1377.304,34033.551592076605,33712.108159155665
1626048000,34234,34322.5,34080,34174.5,1970.471,34057.04299339717,33728.62215347154
1626051600,34174.5,34181,34050,34138.5,1267.189,34070.61916116431,33743.26064799041
1626055200,34138.5,34280,34096.5,34262,1165.967,34102.51596763692,33761.78705341933
1626058800,34262,34491.5,34250,34412.5,2021.056,34154.17997303077,33785.02680151149
1626062400,34412.5,34620,34271,34271,2743.894,34173.64997752564,33802.3829871718
1626066000,34271,34300.5,34165,34300.5,1807.169,34194.79164793803,33820.17288048709
1626069600,34300.5,34419,34228,34375,1395.966,34224.82637328169,33839.988134755404
1626073200,34375,34457,34206,34273.5,1945.878,34232.93864440141,33855.47070137128
1626076800,34273.5,34440,34221,34280.5,2210.247,34240.86553700118,33870.650319179455
1626080400,34280.5,34325,34041,34082,2654.323,34214.38794750098,33878.198522065904
1626084000,34082,34082.5,33666,33799,6157.51,34145.156622917486,33875.37000342069
1626087600,33799,33799.5,33555,33556,3675.226,34046.96385243124,33863.963931869956
1626091200,33556,33636,33460.5,33588.5,3193.257,33970.553210359365,33854.12593430317
1626094800,33588.5,33621,33390,33590,3633.684,33907.127675299475,33844.69286522092
1626098400,33590,33591.5,33411.5,33444,1972.311,33829.939729416226,33830.38240574874
1626102000,33444,33517.5,33354.5,33392,1923.535,33756.94977451352,33814.725891257716
1626105600,33392,33461,33090,33171,4895.214,33659.29147876127,33791.73568085566
1626109200,33171,33266.5,33065,33140.5,2105.195,33572.82623230106,33768.47726368224
1626112800,33140.5,33197,32910,33045,2582.426,33484.85519358421,33742.638789979304
1626116400,33045,33376.5,32780.5,32846.5,4548.667,33378.462661320176,33710.633833194326
1626120000,32846.5,33000,32700,32873.5,2234.692,33294.30221776682,33680.73619629453
1626123600,32873.5,32999,32859,32896,1001.642,33227.91851480568,33652.709903569725
1626127200,32896,33114.5,32896,33058.5,1658.164,33199.6820956714,33631.48812129938
1626130800,33058.5,33283,33000,33112.5,1959.867,33185.15174639283,33612.95283125297
1626134400,33112.5,33203,32857.5,33055.5,3319.257,33163.54312199403,33593.04380156536
1626138000,33055.5,33188,32965,33145,1202.541,33160.45260166169,33577.042237223744
1626141600,33145,33180,33067,33067.5,670.345,33144.96050138474,33558.84430018004
1626145200,33067.5,33190,33067,33086,981.632,33135.133751153946,33541.95700374504
1626148800,33086,33141,33054.5,33117.5,941.946,33132.19479262829,33526.79782503986
1626152400,33117.5,33125,32772,32828.5,3375.733,33081.57899385691,33501.85861700272
1626156000,32828.5,33065,32828.5,32978.5,2035.607,33064.39916154742,33483.16723782405
1626159600,32978.5,33306,32978.5,33157.5,3036.159,33079.915967956185,33471.53626504462
1626163200,33157.5,33229,33116.5,33209,1258.786,33101.42997329682,33462.15996986446
1626166800,33209,33259,33112,33254.5,1320.699,33126.941644414015,33454.743542369295
1626170400,33254.5,33312,33050,33080,1748.97,33119.11803701168,33441.359844427534
1626174000,33080,33157,32925,33039,3111.916,33105.76503084307,33426.98984998369
1626177600,33039,33039,32310,32376.5,8182.237,32984.22085903589,33389.472355341415
1626181200,32376.5,32650,32310,32591,4694.843,32918.68404919658,33360.955485507795
1626184800,32591,32625.5,32484,32548,2322.362,32856.90337433048,33331.92136102537
1626188400,32548,32835,32539,32772.5,3211.944,32842.8361452754,33311.94202670304
1626192000,32772.5,32890,32621,32800,2869.836,32835.6967877295,33293.658382892216
1626195600,32800,32925.5,32633.5,32769,1932.608,32824.58065644125,33274.920583503204
1626199200,32769,32769,32488,32492.5,1335.406,32769.233880367705,33246.976991235235
1626202800,32492.5,32622,32250,32316,3507.215,32693.694900306422,33213.72781297683
1626206400,32316,32560.5,32213.5,32530.5,1807.578,32666.49575025535,33189.32681965623
1626210000,32530.5,32656,32431,32593.5,1482.82,32654.32979187946,33168.04729038279
1626213600,32593.5,32620,32460,32570,997.087,32640.274826566216,33146.688458583405
1626217200,32570,32746,32551,32720,1752.397,32653.562355471848,33131.44958506257
1626220800,32720,32797,32373.5,32448.5,2546.868,32619.38529622654,33107.05852845319
1626224400,32448.5,32516.5,32287,32400,2411.774,32582.821080188784,33081.80643815129
1626228000,32400,32561.5,32386.5,32540,1131.543,32575.684233490654,33062.456208217314
1626231600,32540,32577,31675,31859.5,8388.774,32456.320194575546,33019.49348649527
1626235200,31859.5,32004,31810,31930,2921.166,32368.60016214629,32980.58300483472
1626238800,31930,31967,31654,31808,3692.298,32275.166801788575,32938.705040376335
1626242400,31808,31908,31763,31806.5,2433.002,32197.055668157147,32898.26914607718
1626246000,31806.5,31976,31806,31898,1558.725,32147.213056797624,32862.545248003
1626249600,31898,31960,31713,31745.5,2145.779,32080.260880664686,32822.650774860034
1626253200,31745.5,32479.5,31594,32329,9486.239,32121.717400553905,32805.0203900436
1626256800,32329,32676,32289,32416,3512.096,32170.764500461588,32791.1268046849
1626260400,32416,32534.5,32380,32428.5,1669.813,32213.72041705132,32778.175847374725
1626264000,32428.5,32487,32293,32308.5,2022.371,32229.517014209436,32761.401709968486
1626267600,32308.5,32860,32308,32765,4762.71,32318.764178507863,32761.530220326753
1626271200,32765,32925,32730.5,32833,2790.792,32404.470148756554,32764.08271245794
1626274800,32833,32899,32739.5,32780.5,1728.944,32467.141790630463,32764.66904415587
1626278400,32780.5,32885,32671,32835,2923.724,32528.451492192053,32767.18086400745
1626282000,32835,32872.5,32772,32832,1021.78,32579.042910160046,32769.49583315004
1626285600,32832,33082.5,32656,32724.5,2829.621,32603.285758466704,32767.888839108964
1626289200,32724.5,32765,32583,32713.5,1371.988,32621.65479872225,32765.94638056936
1626292800,32713.5,32830,32703,32779,704.754,32647.878998935208,32766.41258126331
1626296400,32779,32900,32779,32822.5,854.945,32676.982499112673,32768.415703361046
1626300000,32822.5,33013,32736,32920.5,1441.434,32717.56874926056,32773.84728538387
1626303600,32920.5,32921,32680,32800,1589.858,32731.307291050467,32774.78131090587
1626307200,32800,32998,32650,32921,2366.361,32762.922742542054,32780.00340694495
1626310800,32921,33145.5,32770,32770.5,3641.145,32764.185618785046,32779.66399955405
